,azimuthal_amplitude,azimuthal_amplitude_good,azimuthal_amplitude_good2,chi2,chi2_alt,complexity,complexity2,dip,dip2,dt,dt_error,linearity,linearity2,n_data,network,p_val,phi,phi_error,red_chi2,rsquared,st_lat,st_lon,standard_error,station,variance_ratio,left_or_right
249,"[array([ 0.41986441,  0.2184038 ,  0.6328791 ,  0.33763353,  0.38573617,
        0.62482609,  0.06286843,  0.59804895,  0.11673304,  0.01210921])]","[array([ 0.83741208,  0.59429518,  1.21930056,  0.66351794,  0.6167089 ,
        0.82191076,  0.01267788,  0.97974893,  0.10766535,  0.12401285])]","[array([ 0.39601227,  0.59636309,  0.22682571,  0.35915821])]",53.7841628494,71.8604427206,0.6635179372309999,0.292991962277,0.59429518172,0.39601227314900006,0.999775836284,0.0273368861748,1.2193005579,0.596363092847,361.0,OE,1.0,54.1399336016,0.952665162651,0.149816609608,0.748400746649,47.3448,11.1037,0.187231565901,MOTA,1.10576230332,-1.0
250,"[array([ 0.42779168,  0.01767866,  0.20087161,  0.20346027,  0.14870351,
        0.28200492,  0.05220011,  0.13634576,  0.02062868,  0.48786584])]","[array([ 0.70888992,  0.13323595,  0.5530264 ,  0.66003546,  0.1086066 ,
        0.48154443,  0.01085082,  0.08079165,  0.19007954,  0.9773868 ])]","[array([ 0.05750554,  0.68523106,  0.19377421,  0.67023386])]",132.220599043,547.482142941,0.660035457141,0.432004033046,0.133235948601,0.0575055402796,1.12170910482,0.06449118280930001,0.553026397351,0.6852310567129999,248.0,OE,8.0586430817599995e-25,97.80755618200001,1.8011663801499997,0.53748210993,0.570010179473,46.5092,14.5489,0.0569236492847,OBKA,2.1779888511400003,1.0
251,"[array([ 0.67114273,  0.03650815,  0.22308306,  0.18028136,  0.21739827,
        0.20207018,  0.3277378 ,  0.310502  ,  0.34408602,  0.25078098])]","[array([ 1.30908566,  0.02791234,  0.3400007 ,  0.04995447,  0.4616134 ,
        0.73465626,  0.27537057,  0.8119921 ,  0.14565002,  0.48288625])]","[array([ 0.00210762,  0.66720974,  0.07745817,  0.31765609])]",55.149002861099994,103.26136600000001,0.049954473303699995,0.197557129685,0.0279123444624,0.0021076228043299997,1.08258147832,0.029931480401499996,0.34000070215499995,0.667209739871,346.0,BW,1.0,89.91755566299999,0.9106330435269999,0.160316868782,0.587016904602,49.766899,12.207,1.2917116200499998,ROTZ,0.993288195763,-1.0
252,"[array([ 0.16477033,  0.09894581,  0.31447587,  0.10547483,  0.49766554,
        0.48270139,  0.27663549,  0.59603184,  0.09249514,  0.0641317 ])]","[array([ 0.85465866,  0.41381236,  1.15356657,  0.19032856,  1.31966896,
        0.91691641,  0.44586021,  1.91233942,  0.89075792,  0.30787414])]","[array([ 0.90463562,  1.94387996,  0.37371422,  1.04399455])]",17.5812681562,3015.544163,0.190328562574,0.708854384008,0.41381235503700003,0.9046356217299999,1.6045221587399998,0.0383850717369,1.15356657155,1.9438799550099999,127.0,BW,0.0,72.8036647142,1.20326998049,0.14065014524900002,0.9284163661220001,47.0378,11.709000000000001,-0.190414844474,SCE,2.3331401172,-1.0
253,"[array([ 0.19513689,  0.16846432,  0.55327536,  0.25727539,  0.5638476 ,
        0.6085925 ,  0.09084804,  0.72580659,  0.02621515,  0.23131804])]","[array([ 0.29196912,  0.31207906,  0.85304221,  0.42302056,  0.80118219,
        0.76152816,  0.01444843,  1.08020329,  0.0125644 ,  0.23454436])]","[array([ 0.12185242,  0.61213901,  0.06888721,  0.44999361])]",83.2330809056,159.393845666,0.42302056051,0.259440406785,0.312079062927,0.121852424188,1.1668467759,0.0342692642719,0.853042213393,0.612139009761,401.0,OE,1.0,64.3610225614,0.7604207780769999,0.20860421279599997,0.746820828574,47.3357,11.5763,1.1247184623100002,WATA,1.20040954036,-1.0
254,"[array([ 0.00797706,  0.43028077,  0.00459953,  0.41581929,  0.10895026,
        0.17095413,  0.06319366,  0.10510232,  0.5430555 ,  0.0071036 ])]","[array([ 0.05309382,  0.16707293,  0.04935281,  0.04837908,  0.43445499,
        0.49169277,  0.15468787,  0.70597126,  0.09021711,  0.51781995])]","[array([ 0.05524044,  0.05829553,  0.00079883,  0.05231332])]",33.364204661,56.6378439362,0.048379077571599996,0.026556075830900003,0.16707293245100002,0.0552404439769,0.45931454699600005,0.174982331903,0.049352813040699994,0.0582955341369,64.0,Z3,0.700946320679,102.05563023200001,6.74390245648,0.5381323332410001,0.10057523174,49.2288,14.7074,0.675080280753,A079A,1.00915010043,-1.0
255,"[array([ 0.01819649,  0.23288711,  0.22908243,  0.28146973,  0.13992515,
        0.05861717,  0.15547901,  0.12333516,  0.19597839,  0.23247268])]","[array([ 1.16870297,  0.05342662,  1.05636004,  0.23918571,  0.51807925,
        0.21439406,  0.25020698,  0.28876243,  0.49472982,  0.55950081])]","[array([ 0.21251353,  0.31898262,  0.15454714,  0.11371295])]",69.3303565837,95.5775708469,0.23918571236299999,0.134130045082,0.0534266238304,0.212513527367,0.996637983159,0.300135763793,1.05636003814,0.31898261576,61.0,Z3,0.00238064012159,41.0042913648,5.93373817033,1.17509078956,0.13287600249099998,49.39802,9.48334,0.260166943814,A116A,1.45763069984,-1.0
256,"[array([ 0.34605349,  0.31086794,  0.58093834,  0.50018868,  0.3563275 ,
        0.70003536,  0.06037791,  0.7341747 ,  0.12559767,  0.27808875])]","[array([ 0.12221425,  0.61649169,  1.06264848,  0.55587882,  0.72037746,
        0.85799274,  0.22879083,  0.88918085,  0.20106066,  0.4050344 ])]","[array([ 0.34306294,  0.91096934,  0.15751082,  0.46794488])]",16.9034644609,87.16271954969999,0.555878819043,0.312727850551,0.616491692726,0.343062936234,1.22309739025,0.0557039518316,1.06264848418,0.910969338318,96.0,Z3,0.7041175053569999,61.5980443238,1.62814220914,0.17982409000900001,0.841904611268,49.273972,9.052361,1.58304689038,A115A,2.28906415017,-1.0
257,"[array([ 0.14702633,  0.42837508,  1.00115542,  0.07616191,  0.59349685,
        0.63436795,  0.01573415,  0.76422082,  0.08618769,  0.33817894])]","[array([ 0.23575673,  0.82263456,  1.45311542,  0.27585588,  0.85966055,
        0.62331603,  0.15140106,  1.23051493,  0.43261164,  0.46651693])]","[array([ 0.5130752 ,  1.37608902,  0.08695192,  0.64158547])]",59.4558855774,215.89695003,0.27585587678,0.364268698052,0.8226345594910001,0.513075201513,1.70667964757,0.0370003461335,1.4531154225799998,1.37608902317,312.0,Z3,0.9999899205239999,64.0997939696,0.587732735625,0.191793179282,0.876040475136,46.6246,11.8805,0.983023420457,A291A,0.40212534455300003,1.0
258,"[array([ 0.20328954,  0.3068737 ,  0.44123718,  0.01070892,  0.32101165,
        0.21485802,  0.00395544,  0.45178494,  0.15384979,  0.37050267])]","[array([ 0.24776885,  0.78970552,  0.93529624,  0.12850504,  0.34106131,
        0.35080034,  0.12449096,  0.85270844,  0.6232899 ,  0.85009158])]","[array([ 0.61183701,  1.30062706,  0.58916716,  0.15304433])]",47.284351414,1274.16096603,0.128505044071,0.37110574611999997,0.789705522235,0.61183700923,1.57872229659,0.0395997276715,0.9352962406280001,1.30062705665,246.0,OE,1.4786159464299997e-138,77.9708213046,0.750698007858,0.193788325467,0.879254710095,46.7474,12.5123,1.12621574955,ABTA,2.96728912063,1.0
259,"[array([ 0.37954159,  0.10341268,  0.66291643,  0.19750875,  0.48127427,
        0.59966   ,  0.07743525,  0.65564056,  0.29142292,  0.01821856])]","[array([ 0.53348624,  0.27263662,  1.10289843,  0.32640037,  0.72099232,
        0.98259614,  0.21898456,  1.18012182,  0.46196731,  0.07678421])]","[array([ 0.10067047,  0.66253386,  0.07141543,  0.43746438])]",88.19706137629998,96.9098374188,0.326400371006,0.254439901745,0.27263662055300003,0.10067046616,1.12335427299,0.035871731739,1.10289842784,0.662533860325,367.0,OE,1.0,57.8233745062,0.961783180392,0.241635784593,0.710411398726,47.0211,10.7291,0.867028559216,FETA,0.996971872416,-1.0
260,"[array([ 0.31813331,  0.13639901,  0.5476374 ,  0.29044438,  0.41398354,
        0.56170566,  0.01013063,  0.45452834,  0.17424048,  0.07154024])]","[array([ 0.6067132 ,  0.37329037,  0.93756107,  0.48952486,  0.63329809,
        0.66760618,  0.04658486,  0.77220959,  0.01436914,  0.14186322])]","[array([ 0.15329027,  0.42787357,  0.15058031,  0.25443243])]",86.9645531363,205.317388945,0.489524856236,0.202506366281,0.373290374398,0.153290265593,0.872194319653,0.036358623959599996,0.9375610690549999,0.42787357435199996,343.0,OE,0.999999999543,51.63219253729999,1.3540063209399997,0.255028015062,0.593687372251,47.2205,11.2087,0.772288763085,SQTA,0.906974191249,-1.0
261,"[array([ 0.01947113,  0.01074263,  0.17261611,  0.15065355,  0.25309899,
        0.26638029,  0.12067285,  0.11017612,  0.17376458,  0.25655071])]","[array([ 0.38670692,  0.26210137,  0.21470863,  0.60911359,  0.2095954 ,
        0.50002924,  0.57117756,  0.00953208,  0.55951314,  0.39122921])]","[array([ 0.08050686,  0.09164115,  0.05464271,  0.09572332])]",80.5440708837,32.2700673991,0.609113592136,0.07518301483749999,0.262101370181,0.0805068601775,0.418888271264,0.112746175879,0.214708630682,0.0916411530302,114.0,Z3,1.0,87.9164311318,8.062162688799999,0.7191434900329999,0.11860979845599999,49.8478,10.2132,0.36895123945299996,A111A,1.04337608715,-1.0
262,"[array([ 0.16584204,  0.02712918,  0.19068923,  0.2512104 ,  0.09033399,
        0.30329772,  0.09237686,  0.049597  ,  0.19994729,  0.13853013])]","[array([ 0.22228757,  0.63067811,  0.2793877 ,  1.18379059,  0.02218094,
        0.99551767,  0.28189321,  0.41787608,  0.01607367,  0.43819274])]","[array([ 0.68189627,  0.84749603,  1.03189861,  0.56506466])]",11.8843581362,55.2361646621,1.18379059359,0.798481636669,0.630678105646,0.681896266638,1.23392574967,0.0942734856137,0.27938769958500004,0.847496025696,51.0,Z3,0.283475453239,86.76541154030001,2.4523668479,0.242537921147,0.8591482210670001,49.7419,12.6911,1.30698125424,A071A,1.3391751661799998,-1.0
263,"[array([ 0.00064957,  0.03209456,  0.05417034,  0.01830007,  0.00975488,
        0.01106002,  0.09812381,  0.00544871,  0.07843494,  0.23933263])]","[array([ 0.06952992,  0.10170893,  1.47683982,  0.81462694,  0.06211654,
        0.43170546,  1.14669831,  1.37331272,  0.11979102,  0.27729655])]","[array([ 0.55915863,  1.16518335,  0.9023721 ,  0.17593443])]",35.8291539714,39.2419448301,0.8146269380969999,0.539153264406,0.1017089254,0.559158626286,1.565016841,0.11088011943,1.4768398230500002,1.16518335036,80.0,MT,0.999948538572,136.642683283,1.9334189526599996,0.459348127838,0.7258454146850001,44.9422,5.675,1.4515315996399998,AVM,2.62630764221,-1.0
264,"[array([ 0.74395562,  0.11963876,  0.73619267,  0.29233887,  0.38308529,
        0.53087647,  0.11768638,  0.49699066,  0.31267269,  0.05089154])]","[array([ 0.82163616,  0.11579744,  0.97713399,  0.32619433,  0.66470054,
        0.82173982,  0.00171838,  0.84805559,  0.31706411,  0.00297662])]","[array([ 0.06544087,  0.62538837,  0.05647204,  0.34896635])]",81.2513596284,92.3077741515,0.326194327156,0.202719195493,0.115797441631,0.0654408731232,1.09129707428,0.0379634883275,0.977133986885,0.625388374312,334.0,BW,1.0,63.9220118188,1.04799360806,0.24473301092900002,0.6727893579530001,48.164357,11.273684,0.390159778071,FFB2,0.7828038467049999,-1.0
265,"[array([ 0.36918788,  0.22406802,  0.58564041,  0.32124918,  0.2887677 ,
        0.49605562,  0.04861202,  0.37366761,  0.04622543,  0.08462811])]","[array([ 0.99341659,  0.50046948,  1.09502264,  0.70085494,  0.45745651,
        0.77731511,  0.05898007,  0.68529148,  0.08713199,  0.06057934])]","[array([ 0.30755435,  0.56512447,  0.23502654,  0.1890321 ])]",124.474513192,145.332699752,0.7008549425570001,0.2120293207,0.500469484794,0.307554352835,1.02629247361,0.035089071482300005,1.0950226406299999,0.565124469984,445.0,OE,1.0,51.1306418456,1.0538722979100001,0.280980842419,0.5299064385800001,47.4871,10.7623,0.265355201162,RETA,0.914766794936,-1.0
266,"[array([ 0.00853898,  0.05104711,  0.50806767,  0.04341882,  0.57786811,
        0.47358512,  0.11226991,  0.65724926,  0.15047023,  0.00814465])]","[array([ 0.08936433,  0.17172104,  0.78816874,  0.09419798,  0.77371264,
        0.69414858,  0.1024196 ,  0.95574437,  0.10345447,  0.14651942])]","[array([ 0.02866192,  0.44618499,  0.02202668,  0.33985172])]",61.1078537554,182.74430032599997,0.09419798095519999,0.18093920139199998,0.171721041542,0.0286619182986,0.91280524528,0.0349238072618,0.788168742165,0.44618498782399996,307.0,OE,0.9999999974600001,66.91250557069999,1.1768527840799998,0.20035361887000003,0.6957371486849999,47.2638,11.6363,0.340043623812,WTTA,0.910968660287,-1.0
267,"[array([ 0.28064169,  0.36598681,  0.94676319,  0.07480798,  0.47389755,
        0.60433946,  0.22191472,  0.99377083,  0.14607633,  0.03075399])]","[array([ 0.57985057,  0.55814531,  1.57223058,  0.13141339,  0.72663005,
        0.85112005,  0.34514239,  1.40997398,  0.18638413,  0.01212277])]","[array([ 0.37270542,  1.27626014,  0.05611925,  0.68213526])]",66.2635087413,1780.60496496,0.131413393249,0.36912725290799997,0.5581453050940001,0.37270542074699997,1.57552232463,0.0334531786718,1.5722305790200002,1.2762601397700002,343.0,Z3,9.977755545879997e-193,56.429585755299996,0.625748088205,0.194321140004,0.86177414595,47.09835,8.92522,0.246862241776,A061A,2.4328551954299997,-1.0
268,"[array([  5.92903732e-01,   1.91314942e-01,   4.49265865e-01,
         3.98208007e-02,   3.60129939e-01,   1.09145067e-01,
         1.35014807e-01,   3.22463441e-02,   7.76412225e-02,
         1.71578285e-04])]","[array([ 2.06426048,  0.109707  ,  1.71904987,  0.29733866,  0.93181479,
        0.37997365,  0.21760593,  0.2994618 ,  0.08517099,  0.0844329 ])]","[array([ 0.42146175,  1.10735377,  0.32935234,  0.63158628])]",19.5975631507,70.9017106118,0.297338663072,0.48046930688,0.109706997894,0.421461745927,1.22280986537,0.0405048523102,1.71904986707,1.10735377159,130.0,Z3,0.999992483562,130.213410874,1.60331314801,0.153105962115,0.15160546537699998,49.1521,17.092,0.869267362525,A089A,1.60810481039,-1.0
269,"[array([ 0.28508114,  0.32883975,  0.61560441,  0.26402636,  0.20826594,
        0.52892811,  0.0567244 ,  0.60799378,  0.23539806,  0.08991212])]","[array([ 0.62508344,  0.52436825,  1.27557869,  0.68530958,  0.45239611,
        1.32240172,  0.2696938 ,  1.00961819,  0.6780304 ,  0.05152776])]","[array([ 0.27196283,  0.91797358,  0.29411118,  0.16355912])]",55.0454799503,42.961039802100004,0.685309579764,0.228835149953,0.524368251729,0.271962831537,1.29085081767,0.0376587494146,1.27557869106,0.917973584295,267.0,Z3,1.0,54.2426067698,0.9256637143780001,0.207718792265,0.78831711569,47.070347,10.264323,0.23504431420699998,A037A,0.674886625728,-1.0
270,"[array([ 0.55767845,  0.34192627,  0.95732447,  0.39124468,  0.43481978,
        0.76966406,  0.23328906,  0.75229174,  0.14067762,  0.17705522])]","[array([ 1.01033415,  0.75118313,  1.70303674,  0.66514706,  0.68938536,
        1.13686918,  0.41937635,  1.34407037,  0.3384958 ,  0.21336581])]","[array([ 0.50609533,  1.20962212,  0.23359255,  0.71764547])]",88.56145089569999,309.09237587,0.665147057576,0.475619009179,0.75118313106,0.506095333698,1.44692487727,0.032650007536999995,1.7030367449200001,1.2096221190799998,389.0,Z3,0.998764498982,52.344456807200004,0.7561991076800001,0.228840958387,0.8066425493430001,47.406962,10.293358,1.7244263111700002,A105A,2.43127481373,-1.0
271,"[array([ 0.65426641,  0.47822213,  1.08015008,  0.27979054,  0.30699499,
        0.61985225,  0.47819363,  1.16412051,  0.3612522 ,  0.23308978])]","[array([ 0.94473463,  1.23281396,  2.04634541,  0.89120647,  0.54540404,
        1.35918181,  0.95427301,  2.16966419,  0.42756934,  0.0150621 ])]","[array([ 1.41444116,  1.63048665,  1.27076418,  0.61160846])]",5.5185341682599995,145.344686429,0.8912064654140001,0.9411863217919999,1.2328139579200001,1.4144411645800001,1.47266162399,0.0283238986678,2.04634540998,1.6304866453600002,111.0,Z3,0.0135244203819,53.1759010773,0.9589833726549999,0.0506287538373,0.9694227836429999,48.062785,9.710348,0.625981632037,A104A,3.6646192766900003,-1.0
272,"[array([ 0.76449236,  0.23163956,  0.86533013,  0.15305756,  0.25556536,
        0.28776435,  0.326929  ,  0.51662304,  0.29132254,  0.26642958])]","[array([ 1.05269505,  0.15754124,  1.32268521,  0.08608638,  0.66261073,
        0.66970543,  0.21953537,  1.19095418,  0.23915594,  0.6458063 ])]","[array([ 0.22641604,  0.76165983,  0.02356018,  0.28761329])]",16.058010006099998,185.992020218,0.0860863839945,0.155586736889,0.157541239584,0.22641603840100002,1.20688285533,0.0554391399399,1.32268521074,0.761659833585,101.0,Z3,3.96332411107e-07,50.7292720755,1.37772131187,0.162202121274,0.796354045625,47.810224,9.52212,0.150957187923,A103A,1.29593166765,-1.0
273,"[array([ 0.0913425 ,  0.0829079 ,  0.24986581,  0.07546299,  0.27061298,
        0.24342068,  0.17304894,  0.35496564,  0.10379389,  0.03173301])]","[array([ 0.00994796,  0.287273  ,  0.85386741,  0.48000822,  0.79847824,
        1.16556987,  0.22362353,  0.97617268,  0.41892768,  0.48238704])]","[array([ 0.2363429 ,  0.715171  ,  0.08586478,  0.37704743])]",9.246743334760001,17.1880112969,0.480008220225,0.231456102568,0.287272995286,0.236342897409,1.01796928756,0.0340270698183,0.853867408245,0.7151710048559999,109.0,Z3,1.0,67.3147790905,1.42913665984,0.08641816200710001,0.893714838214,49.5901,9.1824,0.772187726448,A114A,1.8075143440299999,-1.0
274,"[array([ 0.59354896,  0.1209006 ,  0.67846407,  0.24245733,  0.4412677 ,
        0.55971987,  0.09293248,  0.52679823,  0.2917033 ,  0.02704811])]","[array([ 0.81466964,  0.18323488,  1.08569681,  0.3214206 ,  0.71125618,
        0.89223748,  0.03015113,  1.01159475,  0.28548408,  0.09986807])]","[array([ 0.08603125,  0.68258704,  0.06579444,  0.43820561])]",36.2935803229,320.402012896,0.321420598367,0.252000026637,0.183234884998,0.08603125238060001,1.14474879436,0.0264111557325,1.0856968126,0.6825870448929999,325.0,BW,0.5460356554860001,60.045652035,0.689154348643,0.112364025768,0.82909537996,48.162904,11.275065,-0.12026065803,FFB1,1.60906659853,-1.0
275,"[array([ 0.61281784,  0.03808004,  0.45708428,  0.19834318,  0.14227713,
        0.39172068,  0.34639006,  0.21939025,  0.2190293 ,  0.23003413])]","[array([ 1.22515357,  0.54874332,  0.96613751,  0.86440415,  0.03495155,
        0.91061636,  0.63256551,  0.21293695,  0.98296052,  0.65329577])]","[array([ 0.35809482,  0.76653224,  0.31746766,  0.53585102])]",17.3686584422,29.0945935396,0.864404153836,0.42665933923,0.548743318888,0.35809482302900003,1.0304033543200002,0.0246448392143,0.9661375066069999,0.7665322384990001,214.0,OE,1.0,103.416539594,1.1041275560200001,0.08192763416110001,0.834260405494,46.678000000000004,15.0327,0.47910930167599997,SOKA,1.9452028391900003,1.0
276,"[array([ 0.18105333,  0.06517812,  0.26397037,  0.10792226,  0.01777326,
        0.02523691,  0.0211983 ,  0.17085473,  0.07368877,  0.02470513])]","[array([ 0.23654116,  0.0669477 ,  0.16212994,  0.09612833,  0.27926448,
        0.17374045,  0.51460204,  0.17692192,  0.55963795,  0.04215074])]","[array([ 0.00215908,  0.09102012,  0.02731018,  0.13478407])]",80.7382791938,48.326642596400006,0.09612833254239998,0.0810471256445,0.0669476967069,0.0021590831995799997,0.398566047956,0.18297862631099998,0.162129937072,0.09102012113880001,68.0,Z3,0.9585654140700001,142.704988395,15.2347454879,1.22330726051,0.018049931278099996,47.962876,16.397063,0.679559049261,A004A,1.02347990396,-1.0
277,"[array([ 0.06461284,  0.24607723,  0.36337209,  0.33205287,  0.22729363,
        0.29713704,  0.14713841,  0.27365036,  0.21188586,  0.00844345])]","[array([ 0.68291557,  0.65523902,  0.77340097,  0.34895048,  0.19005082,
        0.25832313,  0.43042042,  0.03864478,  0.67358278,  0.11427708])]","[array([ 0.37582031,  0.34606807,  0.35261361,  0.11394977])]",29.062881804099998,33.5369138296,0.34895048178800003,0.23328168732500001,0.6552390245149999,0.375820305483,0.857231081893,0.109636898162,0.7734009748749999,0.346068065619,74.0,Z3,0.999979622149,124.469133766,3.4568609801999997,0.403651136168,0.441070140459,47.758925,17.053046,1.0812633496200001,A003A,1.17155295786,1.0
278,"[array([ 0.59775738,  0.08034802,  0.45513961,  0.07253531,  0.12532035,
        0.15411017,  0.06891593,  0.05465919,  0.07036151,  0.04861656])]","[array([ 1.29624053,  0.02563285,  1.20780638,  0.23742049,  0.23232317,
        0.45264406,  0.31364282,  0.3272935 ,  0.36563342,  0.10362534])]","[array([ 0.0369762 ,  0.61826043,  0.06307638,  0.18677696])]",36.4055854221,113.15168149899999,0.23742049408799998,0.124926672142,0.0256328513432,0.036976204022400004,0.884562683863,0.0434885359676,1.20780637685,0.618260431488,160.0,Z3,0.997687594915,114.866198912,2.73306678418,0.230415097608,0.510665689872,47.073329,16.079254000000002,0.9755290171590001,A010A,0.654152761158,1.0
279,"[array([ 0.51642167,  0.06274616,  0.11978234,  0.02894435,  0.07484417,
        0.2504799 ,  0.02874876,  0.17093753,  0.16269313,  0.43647371])]","[array([ 0.81362684,  0.02135   ,  0.20896828,  0.00378548,  0.35693081,
        0.49107639,  0.48251126,  0.26428148,  0.42403395,  0.71145498])]","[array([ 0.05377265,  0.50248708,  0.00390222,  0.14219766])]",81.4965230486,369.861596557,0.0037854791389199996,0.073049939714,0.0213500038468,0.053772654654,0.970752904575,0.060398247848,0.20896827617400002,0.502487078839,213.0,Z3,1.10953508118e-10,88.79643640110001,1.9050505916099998,0.386239445728,0.475684464556,47.8277,13.5612,0.238286287165,A030A,1.53341468368,-1.0
280,"[array([ 0.55733397,  0.40757133,  0.67250008,  0.51027046,  0.29412514,
        0.67318418,  0.34027414,  0.47529228,  0.15776332,  0.04674738])]","[array([ 1.74555383,  0.4047034 ,  1.60186404,  1.27013737,  0.91622136,
        1.81628476,  0.28999222,  1.38825665,  1.08854367,  0.33554983])]","[array([ 0.92179604,  1.44958293,  0.72459992,  1.39822432])]",2.6369068953799997,20.115880533800002,1.27013736605,1.06141211784,0.40470339800099997,0.921796039825,1.50800442184,0.0663434194026,1.60186404449,1.44958292754,33.0,Z3,0.949218773288,59.5884011077,1.67115045041,0.08506151275419999,0.9154926969580001,46.1808,9.1126,0.510237787747,A062A,2.27251308011,1.0
281,"[array([ 0.34885686,  0.02954529,  0.55767569,  0.08115609,  0.31968722,
        0.48359253,  0.06156615,  0.43699947,  0.30042326,  0.13059115])]","[array([ 0.56897979,  0.06100602,  0.88393797,  0.07088372,  0.44491684,
        0.55192379,  0.01877384,  0.43147206,  0.62371824,  0.25552701])]","[array([ 0.03307002,  0.47296867,  0.0131897 ,  0.19464511])]",40.331397216,559.956305928,0.0708837173193,0.103917409022,0.06100602460469999,0.0330700156757,1.1028200095,0.0409349416806,0.883937972943,0.472968674252,260.0,Z3,3.0609532341e-24,56.20150749850001,0.848267562631,0.156323245023,0.701563516453,48.140039,9.199346,0.582741967858,A102A,2.4157693944400003,-1.0
282,"[array([ 0.65119975,  0.17397982,  0.8261832 ,  0.19655685,  0.36034337,
        0.48199002,  0.2142141 ,  0.54231306,  0.27597435,  0.04428937])]","[array([ 0.90427231,  0.43841125,  1.3471602 ,  0.45417668,  0.72902381,
        0.83570929,  0.201909  ,  1.0939442 ,  0.36356162,  0.13568835])]","[array([ 0.31990729,  0.79887619,  0.18705588,  0.37825348])]",35.1416120878,37.9825002009,0.454176682146,0.282654678807,0.43841124769699996,0.31990729037,1.19976596326,0.027737848764299997,1.34716019898,0.7988761921259999,290.0,Z3,1.0,57.4561005718,0.739652912163,0.122019486416,0.8482131893639999,48.347749,9.83113,0.284909545913,A108A,1.00877607271,-1.0
283,"[array([ 0.4515299 ,  0.06562902,  0.46986847,  0.04228455,  0.02700793,
        0.27235232,  0.53176418,  0.39244856,  0.41125229,  0.00071037])]","[array([ 0.80547556,  0.35763214,  1.03197482,  0.17825332,  0.21837014,
        0.36199732,  0.50136436,  0.64803218,  0.42194539,  0.04303953])]","[array([ 0.37904892,  0.51751898,  0.23527138,  0.07858222])]",17.3725424141,40.8105468491,0.17825331790600002,0.156926797217,0.357632144601,0.37904892343099994,0.9710113114839999,0.0278540446708,1.0319748235200001,0.517518980097,205.0,Z3,1.0,55.301861804,0.906462008091,0.0855790266704,0.827903371515,48.452999,8.926085,1.1134138449700002,A100A,1.5036476032600001,-1.0
284,"[array([ 0.98484999,  0.12742973,  1.00365501,  0.25216459,  0.46730835,
        0.76235608,  0.42733848,  0.87689873,  0.95471095,  0.16057135])]","[array([ 1.62519132,  0.31771476,  1.61287081,  0.90002599,  0.854678  ,
        1.56531991,  0.41836476,  1.46296989,  1.19907217,  0.31702077])]","[array([ 0.11434251,  1.28991898,  0.32766875,  0.63413318])]",55.659302749,1577.37118695,0.900025992674,0.480900965879,0.317714756575,0.11434251447899998,1.6293208399,0.051960432558,1.61287080507,1.28991898135,210.0,Z3,2.3173755743099986e-208,51.7434429223,0.888199807795,0.26759280167800004,0.729222947031,46.5068,10.9028,1.29215817132,A290A,1.28313438941,1.0
285,"[array([ 0.52973782,  0.15155514,  0.65619307,  0.18134639,  0.34106961,
        0.57961776,  0.10047842,  0.53683579,  0.37334407,  0.03611083])]","[array([ 0.64590595,  0.23439088,  1.01836586,  0.30352962,  0.67339074,
        0.73541133,  0.15144507,  0.93196365,  0.4079358 ,  0.06758984])]","[array([ 0.12906496,  0.62443648,  0.05474768,  0.3728144 ])]",58.9209206789,303.930105478,0.303529622189,0.213781037956,0.234390876703,0.12906495576899998,1.10063512826,0.030683840016,1.01836586082,0.6244364834489999,355.0,BW,0.9746032121279999,61.3831810996,0.823755652114,0.166914789459,0.751701396126,48.164883,11.276289,1.1946666934899999,FFB3,1.72721217638,-1.0
286,"[array([ 0.21727112,  0.02295906,  0.31098775,  0.07765147,  0.01619184,
        0.29479743,  0.24116153,  0.16229985,  0.16314594,  0.21399532])]","[array([ 0.351334  ,  0.02845506,  0.77746402,  0.11214818,  0.081953  ,
        0.78015561,  0.23157484,  0.29448532,  0.01102515,  0.48112871])]","[array([ 0.11874708,  0.30303212,  0.36309061,  0.04570338])]",17.4620412925,44.3589383213,0.11214817536499999,0.20439699368500003,0.028455059153400002,0.118747080753,0.738855721176,0.07291661100960001,0.777464019655,0.303032118965,78.0,HU,0.998959181622,146.064854957,3.15799768974,0.229763701217,0.558769596166,46.0883,18.0999,0.653594705066,KOVH,1.49753241943,1.0
287,"[array([ 0.02929741,  0.10906541,  0.26767466,  0.24866116,  0.22199145,
        0.45910865,  0.08562281,  0.44920861,  0.0336013 ,  0.04705933])]","[array([ 0.17583213,  0.30370241,  1.16316687,  0.3561417 ,  0.85319502,
        1.17649644,  0.19275218,  1.02797039,  0.0249571 ,  0.47593714])]","[array([ 0.17157165,  1.02663183,  0.09453977,  0.48719837])]",23.588790135500002,90.4080333682,0.356141699216,0.290869071882,0.303702409492,0.171571653427,1.4238464697100002,0.053766895073999996,1.1631668680399998,1.0266318323499999,128.0,Z3,0.994134736885,60.4049994905,1.0957168444499998,0.187212620123,0.8450895775980001,49.64994,7.9085600000000005,-0.122338353179,A112A,1.5249361057700002,-1.0
